token,title,rent/sell,apartment/house,category,register_data,description,province,city,district,price,credit,rent,business-type,image,build_date,room,meterage,location,elevator,parking,storage,unitpf,tabaghe,sanad,jahat,vaziat,balkon,wc,jenskaff,cooler,heater,tamin_hot_water
441621646,فروش آپارتمان 135 متر /دارای وام / در کردمحله - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,نوع سند: شخصی تعداد طبقات: 5 تعداد واحد در طبقه: 2 وضعیت سکونت: مالک متراژ زمین: 300 موقعیت جغرافیایی بنا: شمالی موقعیت جغرافیایی واحد: شمالی تعداد پارکینگ: ۱ ,مازندران,جویبار,مرکز شهر,توافقی,,,,"['https://cdn.sheypoor.com/imgs/2024/06/23/441621646/666x416_Sw/441621646_83b3606d14b027cc00aa050242112379.webp', 'https://cdn.sheypoor.com/imgs/2024/06/23/441621646/666x416_Sw/441621646_571f2ddf6774d413a806c91662e2b9cd.webp']",1400,4,۳۰۰,"{'longitude': 52.905564308166504, 'latitude': 36.63911970378168}",دارد,دارد,دارد,,,,,,,,,,,
414090605,فروش زمین مسکونی200 متر در بلوار ذوالفقاری(شهرک کاج) - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,((برای مشاوره و خرید و فروش ملک های خود با ما تماس بگیرید))  مشخصات زمین::    سند:شش دانگ  متراژ  زمین:200متر    10 متر بر، نزدیک خیابون اصلی،مناسب برای ویلا ,مازندران,بابلسر,بلوار ذوالفقاری,,,,,['https://cdn.sheypoor.com/imgs/2022/10/18/414090605/666x416_Sw/414090605_91a6917fb66a0a10b055d81802b7a26e.webp'],,,200,"{'longitude': 52.6778984069, 'latitude': 36.7070657988}",,,,,,,,,,,,,,
435203946,فروش زمین مسکونی 250 متر در شعیب کلایه - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,زمین در سلیمان آباد_شعیب کلایه 250متر سند عادی چسبیده به بافت امتیازات نزدیک  09127026185,مازندران,تنکابن,شعیب کلایه,,,,,"['https://cdn.sheypoor.com/imgs/2023/12/26/435203946/666x416_Sw/435203946_1f61574637441c6073c9759f3173ebf2.webp', 'https://cdn.sheypoor.com/imgs/2023/12/26/435203946/666x416_Sw/435203946_53b831d7ecfb8952a9be3b84a541422c.webp', 'https://cdn.sheypoor.com/imgs/2023/12/26/435203946/666x416_Sw/435203946_2306b3e9f176d3828015891f258dc115.webp']",,,250,"{'longitude': 50.7786691103751, 'latitude': 36.81780494115674}",,,,,,,,,,,,,,
442264345,اجاره آپارتمان 100 متر در خیابان هراز - شیپور,rent,apartment,رهن و اجاره خانه و آپارتمان,,نوع سند: شخصی تعداد طبقات: 4 تعداد واحد در طبقه: 2 وضعیت سکونت: تخلیه موقعیت جغرافیایی بنا: شمالی، جنوبی موقعیت جغرافیایی واحد: شمالی، جنوبی تعداد پارکینگ: ۱ ,مازندران,آمل,خیابان هراز,,"200,000,000","9,000,000",,"['https://cdn.sheypoor.com/imgs/2024/07/14/442264345/666x416_Sw/442264345_40c069c10996e3343c4686f840e34df5.webp', 'https://cdn.sheypoor.com/imgs/2024/07/14/442264345/666x416_Sw/442264345_f053c9a007655de4f5f55362ec292c84.webp', 'https://cdn.sheypoor.com/imgs/2024/07/14/442264345/666x416_Sw/442264345_40e5e721e0deecb2faf644906c36793e.webp', 'https://cdn.sheypoor.com/imgs/2024/07/14/442264345/666x416_Sw/442264345_fba59892084220b721d80179030c992c.webp', 'https://cdn.sheypoor.com/imgs/2024/07/14/442264345/666x416_Sw/442264345_5a6db4830bea958276264af7fc09fc7b.webp', 'https://cdn.sheypoor.com/imgs/2024/07/14/442264345/666x416_Sw/442264345_688276a3ff7fcf2a8e9f30517bb9c602.webp', 'https://cdn.sheypoor.com/imgs/2024/07/14/442264345/666x416_Sw/442264345_e4abc56252cad742b6da12f70011f866.webp', 'https://cdn.sheypoor.com/imgs/2024/07/14/442264345/666x416_Sw/442264345_eb46f0761266e18da060379642e886b1.webp', 'https://cdn.sheypoor.com/imgs/2024/07/14/442264345/666x416_Sw/442264345_cfb13c6140de8050601480ac7fd20bc4.webp', 'https://cdn.sheypoor.com/imgs/2024/07/14/442264345/666x416_Sw/442264345_49c3391fb8ade566fbd166b44c091d2a.webp', 'https://cdn.sheypoor.com/imgs/2024/07/14/442264345/666x416_Sw/442264345_bfe724b6aca708ab86325afb61aff1eb.webp', 'https://cdn.sheypoor.com/imgs/2024/07/14/442264345/666x416_Sw/442264345_190c4e3391f79111ea7b2d134553c452.webp']",1388,2,100,"{'longitude': 52.34736442565, 'latitude': 36.44621114564}",ندارد,دارد,دارد,,,,,,,,,,,
443139163,40متر آسمانی*وام دار*سند تک برگ تهران*فاز 1 اندیشه - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 3 نمای ساختمان: رومی آشپزخانه: سینک دوقلو، گاز رومیزی، هود کابینت: های گلاس کفپوش: سرامیک                     *بِنام خالِــــق سَر پنـــــاه,استان تهران,اندیشه,فاز 1,1430000000,,,,"['https://cdn.sheypoor.com/imgs/2024/08/09/443139163/666x416_Sw/443139163_9d1f665cd5c13e9b5edaacb72bd6e405.webp', 'https://cdn.sheypoor.com/imgs/2024/08/09/443139163/666x416_Sw/443139163_e7ef55b59409d59838b37df64862395f.webp', 'https://cdn.sheypoor.com/imgs/2024/08/09/443139163/666x416_Sw/443139163_cba0176debba66fec475bb16b967416e.webp', 'https://cdn.sheypoor.com/imgs/2024/08/09/443139163/666x416_Sw/443139163_abb5be9d7a372a4c136e911b1aa859b0.webp', 'https://cdn.sheypoor.com/imgs/2024/08/09/443139163/666x416_Sw/443139163_a7a871302556842d07ac45da9c11e273.webp', 'https://cdn.sheypoor.com/imgs/2024/08/09/443139163/666x416_Sw/443139163_ed16c71bb51853d310e8146e1c38174f.webp', 'https://cdn.sheypoor.com/imgs/2024/08/09/443139163/666x416_Sw/443139163_87a71cc696ca384d02d9198c71a0d03e.webp', 'https://cdn.sheypoor.com/imgs/2024/08/09/443139163/666x416_Sw/443139163_7502d2f914095aa2a85be7eaae413eb4.webp', 'https://cdn.sheypoor.com/imgs/2024/08/09/443139163/666x416_Sw/443139163_26a9fd54d56fc1fef83b794d0d69b0d6.webp', 'https://cdn.sheypoor.com/imgs/2024/08/09/443139163/666x416_Sw/443139163_eccbe7cca1b745f62d6a01ac73a6e7a8.webp', 'https://cdn.sheypoor.com/imgs/2024/08/09/443139163/666x416_Sw/443139163_d72fd7e65efa8aa4bbcd84194fe27330.webp', 'https://cdn.sheypoor.com/imgs/2024/08/09/443139163/666x416_Sw/443139163_52bbb8da18e6971199c7f063fd3a5715.webp', 'https://cdn.sheypoor.com/imgs/2024/08/09/443139163/666x416_Sw/443139163_e862677cf5d73b54bb74528bb04dffa4.webp', 'https://cdn.sheypoor.com/imgs/2024/08/09/443139163/666x416_Sw/443139163_7ba409ecaa1266fa9e487beefc1db50b.webp', 'https://cdn.sheypoor.com/imgs/2024/08/09/443139163/666x416_Sw/443139163_4cd264be8edcbe8ae942e8817b870fa0.webp', 'https://cdn.sheypoor.com/imgs/2024/08/09/443139163/666x416_Sw/443139163_4970d2d480b05033a30ad5b65d04ca99.webp', 'https://cdn.sheypoor.com/imgs/2024/08/09/443139163/666x416_Sw/443139163_d83419fe596a69c245f336e76d8d9d04.webp', 'https://cdn.sheypoor.com/imgs/2024/08/09/443139163/666x416_Sw/443139163_796d64544f701074d423cc088c8ef469.webp', 'https://cdn.sheypoor.com/imgs/2024/08/09/443139163/666x416_Sw/443139163_1ee731095df48977c4199af71ed26b86.webp']",1399,1,40,"{'longitude': 51.01917296615895, 'latitude': 35.68274874430429}",دارد,دارد,دارد,,,,,,,,,,,
402427177,فروش آپارتمان 61 متر در اندیشه - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 1   اپارتمان 61متری سندتک برگ    بسیار خوش نقشه رو ب نما و افتاب نقشه مدرن و به روز بانمای لوکس بهترین لوکیشن اندیشه کابینت ام دی اف   اتاق خواب بزرگ ,استان تهران,اندیشه,,1240000000,,,,"['https://cdn.sheypoor.com/imgs/2024/04/27/402427177/666x416_Sw/402427177_9c0a4c9310984f74ffd8fa9fb0e30f22.webp', 'https://cdn.sheypoor.com/imgs/2024/04/27/402427177/666x416_Sw/402427177_0566af489c735c6e230f92f45c3af801.webp', 'https://cdn.sheypoor.com/imgs/2024/04/27/402427177/666x416_Sw/402427177_28fdc484c0833600565849f37695637e.webp', 'https://cdn.sheypoor.com/imgs/2024/04/27/402427177/666x416_Sw/402427177_d97f683b9f34287f79c68f93651261c1.webp', 'https://cdn.sheypoor.com/imgs/2024/04/27/402427177/666x416_Sw/402427177_c44493e92358d3f5ea35ee2f92e66b0d.webp', 'https://cdn.sheypoor.com/imgs/2024/04/27/402427177/666x416_Sw/402427177_048c1d31bdb77d6336d125fb37eeeb06.webp', 'https://cdn.sheypoor.com/imgs/2024/04/27/402427177/666x416_Sw/402427177_317ff1e83382e8c0a8474ac166fcb3b2.webp', 'https://cdn.sheypoor.com/imgs/2024/04/27/402427177/666x416_Sw/402427177_9e72bad661bd0273abc56691470c9b96.webp']",1395,1,61,"{'longitude': 51.0227582, 'latitude': 35.7078279}",دارد,دارد,دارد,,,,,,,,,,,
417978813,فروش ویلا 180 متر در بلوار ذوالفقاری - شیپور,sell,house,خرید و فروش ویلا,, ((برای مشاوره و خرید و فروش ملک های خود با ما تماس بگیرید)) مشخصات ویلا:   متراژ ویلا: 160  متراژ  زمین: 160   سند: قولنامه ای  توضیحات:  ویلا دوطبقه، 85متر ,مازندران,بابلسر,بلوار ذوالفقاری,3500000000,,,,"['https://cdn.sheypoor.com/imgs/2022/11/30/417978813/666x416_Sw/417978813_a71e29d1817146f1df382c9d780c4089.webp', 'https://cdn.sheypoor.com/imgs/2022/11/30/417978813/666x416_Sw/417978813_edada26f4bce48f636c705d04f83bb7a.webp', 'https://cdn.sheypoor.com/imgs/2022/11/30/417978813/666x416_Sw/417978813_cfbd9c2bcdec80d4567b4074f0059f10.webp', 'https://cdn.sheypoor.com/imgs/2022/11/30/417978813/666x416_Sw/417978813_d4853fdd34307d9904f1403958350dee.webp', 'https://cdn.sheypoor.com/imgs/2022/11/30/417978813/666x416_Sw/417978813_cb56c547844d073d4493bdedf4933c97.webp', 'https://cdn.sheypoor.com/imgs/2022/11/30/417978813/666x416_Sw/417978813_39e96a2c928c9201f2d187281e69a331.webp', 'https://cdn.sheypoor.com/imgs/2022/11/30/417978813/666x416_Sw/417978813_2cff691b38e41eeb59b7f5668b544635.webp', 'https://cdn.sheypoor.com/imgs/2022/11/30/417978813/666x416_Sw/417978813_7eeb15c0b80604a9f58de75040c7b7d2.webp', 'https://cdn.sheypoor.com/imgs/2022/11/30/417978813/666x416_Sw/417978813_300eff66beaf00ea89168099b1a490b1.webp', 'https://cdn.sheypoor.com/imgs/2022/11/30/417978813/666x416_Sw/417978813_c8a0c08fbf43448ebefb67509a829d54.webp', 'https://cdn.sheypoor.com/imgs/2022/11/30/417978813/666x416_Sw/417978813_b02a64b3191eb9c599c4fa43518a79c9.webp', 'https://cdn.sheypoor.com/imgs/2022/11/30/417978813/666x416_Sw/417978813_a2f0a7cbabde8e330b39b83e7733c9ec.webp', 'https://cdn.sheypoor.com/imgs/2022/11/30/417978813/666x416_Sw/417978813_28015d57da1d2715e81ab02784c3b89b.webp']",1401,2,180,"{'longitude': 52.6778984069, 'latitude': 36.7070657988}",,دارد,دارد,,,,,,,,,,,
443092334,فروش آپارتمان 65 متر در شهرزیبا - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,نوع سند: شخصی تعداد طبقات: 5 تعداد واحد در طبقه: 4 وضعیت سکونت: تخلیه موقعیت جغرافیایی بنا: شمالی موقعیت جغرافیایی واحد: جنوبی تعداد پارکینگ: ۱ طبقه ملک: 4 ,استان تهران,تهران,شهرزیبا,5900000000,,,,"['https://cdn.sheypoor.com/imgs/2024/08/08/443092334/666x416_Sw/443092334_4dadd4ca98d4db18b8747a2b5c4e336d.webp', 'https://cdn.sheypoor.com/imgs/2024/08/08/443092334/666x416_Sw/443092334_e53925de18a67f8e6b0b2cf137d9cdb5.webp', 'https://cdn.sheypoor.com/imgs/2024/08/08/443092334/666x416_Sw/443092334_644d0f1ef96e64df520ecee74c0c1ef2.webp', 'https://cdn.sheypoor.com/imgs/2024/08/08/443092334/666x416_Sw/443092334_e59e2c7bcd283e480f3b8a65657f8d27.webp', 'https://cdn.sheypoor.com/imgs/2024/08/08/443092334/666x416_Sw/443092334_77ba1b65ec62d56c7fc9e39e4036a4d0.webp']",1394,1,65,"{'longitude': 51.291776, 'latitude': 35.750152}",دارد,دارد,دارد,,,,,,,,,,,
432062683,فروش آپارتمان 50 متر در فاز 1 - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 3  املاک بزرگ کادوس معتبرترین و قویترین املاک اندیشه همه روزه بدون تعطیلی به جای وقت تلف کردن با چندین املاک با ما به بهترین خرید برسید 50متر بسیار ,استان تهران,اندیشه,فاز 1,1240000000,,,,"['https://cdn.sheypoor.com/imgs/2023/10/03/432062683/666x416_Sw/432062683_cd84297344206fa182635acebda1bc35.webp', 'https://cdn.sheypoor.com/imgs/2023/10/03/432062683/666x416_Sw/432062683_6f1d430959693bd655dea64812765855.webp', 'https://cdn.sheypoor.com/imgs/2023/10/03/432062683/666x416_Sw/432062683_e4b21d9c7d6a602fd3c75599d1275d4e.webp', 'https://cdn.sheypoor.com/imgs/2023/10/03/432062683/666x416_Sw/432062683_ee2ea3630e2ae8bfd1a5600eec8ff158.webp', 'https://cdn.sheypoor.com/imgs/2023/10/03/432062683/666x416_Sw/432062683_591871e1644523fc80887731f9a694d3.webp', 'https://cdn.sheypoor.com/imgs/2023/10/03/432062683/666x416_Sw/432062683_c75b4f88688037b907b6d89da9764373.webp', 'https://cdn.sheypoor.com/imgs/2023/10/03/432062683/666x416_Sw/432062683_03ae56549ffacc063843f7f6652adaae.webp', 'https://cdn.sheypoor.com/imgs/2023/10/03/432062683/666x416_Sw/432062683_ca6b9ef7b3621edddb2c21e864638b12.webp', 'https://cdn.sheypoor.com/imgs/2023/10/03/432062683/666x416_Sw/432062683_d2eef8c8fcbcfdd3565102814a8766f0.webp', 'https://cdn.sheypoor.com/imgs/2023/10/03/432062683/666x416_Sw/432062683_701fdb06571ff574905541e1bd38f8a9.webp', 'https://cdn.sheypoor.com/imgs/2023/10/03/432062683/666x416_Sw/432062683_a43c89cce56bbb5e827bcb291e097ba3.webp', 'https://cdn.sheypoor.com/imgs/2023/10/03/432062683/666x416_Sw/432062683_10b2aadcf527b36e5ab5c089c1ab95a1.webp']",1396,1,50,"{'longitude': 51.01917296615895, 'latitude': 35.68274874430429}",دارد,دارد,دارد,,,,,,,,,,,
443166322,فروش آپارتمان 77 متر در پونک باغ فیض - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 3                ️با ما بهترین باش️  ️آپارتمان77متری️  ️دو خوابه️  ️فول امکانات با متریال عالی️  ️نما ترکیبی ️  ️بدون یک سانت پرتی️  ️مشاعات عالی ️  ️,استان تهران,تهران,باغ فیض,8500000000,,,,"['https://cdn.sheypoor.com/imgs/2024/08/10/443166322/666x416_Sw/443166322_b2246a23836c44ff33bc2d8883da863f.webp', 'https://cdn.sheypoor.com/imgs/2024/08/10/443166322/666x416_Sw/443166322_cee3a89e93cfcf9a378718be0a1e9220.webp', 'https://cdn.sheypoor.com/imgs/2024/08/10/443166322/666x416_Sw/443166322_d1598093931908ba92c116e9aae6c8f1.webp', 'https://cdn.sheypoor.com/imgs/2024/08/10/443166322/666x416_Sw/443166322_d2a218c8f1aec98a410bba8c8df91ce3.webp', 'https://cdn.sheypoor.com/imgs/2024/08/10/443166322/666x416_Sw/443166322_5038bd4e439dc770a1455db776df781c.webp', 'https://cdn.sheypoor.com/imgs/2024/08/10/443166322/666x416_Sw/443166322_7a1d82edbed02cd6261252ca11cef494.webp']",1393,2,77,"{'longitude': 51.322776, 'latitude': 35.745759}",دارد,دارد,دارد,,,,,,,,,,,
440034426,1000متر/جنب بافت مسکونی/سرمایه گذاری امن و سودآور/زیر قیمت - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,,‌***  گروه مشاورین سرو  *** ‌ ‌‌ % کلکسیونی از بهترین و متنوع ترین فایلها % ‌‌ ‌‌ ‌* منطقه سد نمرود‌ ‌* سله بن‌‌ ‌‌* دشت چزکین‌‌ * ارجمند‌ * ورسخواران‌ * اندریه,استان تهران,دماوند,جابان,,,,,"['https://cdn.sheypoor.com/imgs/2024/05/09/440034426/666x416_Sw/440034426_360cc5dedc6ad2e46dff7f3989f27abf.webp', 'https://cdn.sheypoor.com/imgs/2024/05/09/440034426/666x416_Sw/440034426_81f7f0f35f1f289a89b99496691814cc.webp', 'https://cdn.sheypoor.com/imgs/2024/05/09/440034426/666x416_Sw/440034426_7eac35853e6afec0ae536dde524ed9e1.webp', 'https://cdn.sheypoor.com/imgs/2024/05/09/440034426/666x416_Sw/440034426_b2cd7fa583e61d9bf6fca9fd83ac96aa.webp', 'https://cdn.sheypoor.com/imgs/2024/05/09/440034426/666x416_Sw/440034426_7a52da509dec4f0b6737c618760996f5.webp', 'https://cdn.sheypoor.com/imgs/2024/05/09/440034426/666x416_Sw/440034426_c0e82494c30c8ab01e1ee8fe0efe029f.webp', 'https://cdn.sheypoor.com/imgs/2024/05/09/440034426/666x416_Sw/440034426_e56f0e111da36e88c57d6a1e768835bf.webp', 'https://cdn.sheypoor.com/imgs/2024/05/09/440034426/666x416_Sw/440034426_ee6db198a091b20902e4ea1ba3b6e99a.webp', 'https://cdn.sheypoor.com/imgs/2024/05/09/440034426/666x416_Sw/440034426_282314e928c9721f0fe20c839f80c6f7.webp', 'https://cdn.sheypoor.com/imgs/2024/05/09/440034426/666x416_Sw/440034426_6dfeb6b06ce6b91aadf96ff666d911de.webp', 'https://cdn.sheypoor.com/imgs/2024/05/09/440034426/666x416_Sw/440034426_9ace764b1805d6afe4b86c748409deba.webp', 'https://cdn.sheypoor.com/imgs/2024/05/09/440034426/666x416_Sw/440034426_f0f9a3763c16f69b16edca31c8e21305.webp', 'https://cdn.sheypoor.com/imgs/2024/05/09/440034426/666x416_Sw/440034426_5fba6381d81d8c13684e1d9d32db85bb.webp', 'https://cdn.sheypoor.com/imgs/2024/05/09/440034426/666x416_Sw/440034426_af68915e1a8890b413cc55f9b4f364e7.webp', 'https://cdn.sheypoor.com/imgs/2024/05/09/440034426/666x416_Sw/440034426_7e69be86f6ffa0f58603cc280df78ba5.webp', 'https://cdn.sheypoor.com/imgs/2024/05/09/440034426/666x416_Sw/440034426_0d0626b5904c68dd1095180b72fae675.webp', 'https://cdn.sheypoor.com/imgs/2024/05/09/440034426/666x416_Sw/440034426_c1a96d49b8ff404bd3e9194e91836b1b.webp', 'https://cdn.sheypoor.com/imgs/2024/05/09/440034426/666x416_Sw/440034426_56ead5050f66ab7a3265fb0b5b8ce51f.webp', 'https://cdn.sheypoor.com/imgs/2024/05/09/440034426/666x416_Sw/440034426_3650d10551cd62f300349a56b3cc54f5.webp', 'https://cdn.sheypoor.com/imgs/2024/05/09/440034426/666x416_Sw/440034426_821695c9f734f78323c74bcbcb524938.webp']",,,"1,000","{'longitude': 52.0586252, 'latitude': 35.7013041}",,,,,,,,,,,,,,
442967489,فروش آپارتمان 186 متر در مهیار - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,نوع سند: شخصی تعداد طبقات: 6 تعداد واحد در طبقه: 1 وضعیت سکونت: مالک تعداد پارکینگ: ۱ طبقه ملک: 3 نمای ساختمان: رومی آشپزخانه: اپن، هود، گاز رومیزی، سینک دوقلو ,مازندران,ساری,مهیار,توافقی,,,,"['https://cdn.sheypoor.com/imgs/2024/08/04/442967489/666x416_Sw/442967489_4f6495ae7d8758b1581f9e66516f4139.webp', 'https://cdn.sheypoor.com/imgs/2024/08/04/442967489/666x416_Sw/442967489_3271f345dbf795b63adbd5c3180b335f.webp', 'https://cdn.sheypoor.com/imgs/2024/08/04/442967489/666x416_Sw/442967489_bfecec68661db880fde57e542f6c7680.webp', 'https://cdn.sheypoor.com/imgs/2024/08/04/442967489/666x416_Sw/442967489_30ff67a8be9358ee9945b89210203848.webp', 'https://cdn.sheypoor.com/imgs/2024/08/04/442967489/666x416_Sw/442967489_0f3bcbc8af45d7ee802253f1168d85fa.webp']",1402,3,۱۸۶,"{'longitude': 53.0771, 'latitude': 36.57108}",دارد,دارد,دارد,,,,,,,,,,,
429575660,ویلا باغ دوبلکس 670 متر تهران دشت جکوزی و استخر - شیپور,sell,house,خرید و فروش ویلا,,نمای ساختمان: کامپوزیت، سنگی، شیشه ای آشپزخانه: اپن، گاز رومیزی، سینک دوقلو، هود کابینت: MDF، فایبرگلاس، های گلاس کفپوش: سرامیک سیستم گرمایشی و سرمایشی: پکیج، ,البرز,تهران دشت,,20000000000,,,,"['https://cdn.sheypoor.com/imgs/2023/08/07/429575660/666x416_Sw/429575660_cee59a7d3cbeddd1e4c84fe1359dc06b.webp', 'https://cdn.sheypoor.com/imgs/2023/08/07/429575660/666x416_Sw/429575660_1d48b253a2767c48e64a0f7ad5274fc6.webp', 'https://cdn.sheypoor.com/imgs/2023/08/07/429575660/666x416_Sw/429575660_efc2c270fa91310916c91411d6e7c2ff.webp', 'https://cdn.sheypoor.com/imgs/2023/08/07/429575660/666x416_Sw/429575660_5f63b880159d2eb866fd3bb4c3383748.webp', 'https://cdn.sheypoor.com/imgs/2023/08/07/429575660/666x416_Sw/429575660_22d1db227df45c47a15bc2232c3cda69.webp', 'https://cdn.sheypoor.com/imgs/2023/08/07/429575660/666x416_Sw/429575660_91d942202c512609ce4c513b52e64a87.webp', 'https://cdn.sheypoor.com/imgs/2023/08/07/429575660/666x416_Sw/429575660_3cc6998df318d78c3350e9aec240d488.webp', 'https://cdn.sheypoor.com/imgs/2023/08/07/429575660/666x416_Sw/429575660_72594bf06fe81edeeb0b11782305b52b.webp']",1401,3,670,"{'longitude': 50.7073974609375, 'latitude': 35.9128278365719}",,دارد,ندارد,,,,,,,,,,,
442557245,فروش آپارتمان 80 متر در فاز 1 - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 1  فروش آپارتمان  80 متری  یک سال ساخت  آسانسور  پارکینگ اختصاصی و مهمان  تاپ لوکیشن   6 واحدی  نورگیر عالی   دسترسی عالی  فول امکانات   جهت کسب ,استان تهران,اندیشه,فاز 1,4000000000,,,,"['https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_71140734c2182c1c2bd02602c2ca3fa8.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_95fd8a0bb4fa2d4aaba015cd786d1fcb.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_f2efb66f5825dd05174fd2d9f58cbc0d.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_291c0999c79bbe98ac1b6e105567b7bb.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_54c96f6ae0207b962fff282af1487fca.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_dfe9462878052968afd614f3e6399812.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_0fa885c53b09761376c5f753ef1ca4ea.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_6abba68e98886aafeb2e5cd001424cc2.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_eeee4b89b9f3fb1420367760a790e513.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_7dec920eee2b534d4a9903d7deb287b6.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_21a5800b0b88998ca4bd42729896826f.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_caa441a9c38cb08147f8e91d56a26098.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_85738b0d10afd6378222d503f89dedf3.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_a671e8bc1d3641d01488a8c609a4c503.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_e74cdcd72f72d2da2941726f1328a669.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_75f71755598104f576731c5c8bd37af6.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_c5b6da6e4871b88747f741e2b4690ec3.webp']",1400,2,80,"{'longitude': 51.01917296615895, 'latitude': 35.68274874430429}",دارد,دارد,دارد,,,,,,,,,,,
428345468,فروش زمین کشاورزی 4800 متر در باقرتنگه - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,, ((برای مشاوره و خرید و فروش ملک های خود با ما تماس بگیرید))  مشخصات زمین کشاورزی::    متراژ  زمین:4800   نوع سند: قولنامه    دو کله، معروف جلال آئیش....    ,مازندران,بابلسر,باقرتنگه,,,,,"['https://cdn.sheypoor.com/imgs/2023/07/09/428345468/666x416_Sw/428345468_d8a8fc36c729151a595f12becfc1e468.webp', 'https://cdn.sheypoor.com/imgs/2023/07/09/428345468/666x416_Sw/428345468_a00c21de7102197541e432a40ba74069.webp', 'https://cdn.sheypoor.com/imgs/2023/07/09/428345468/666x416_Sw/428345468_cc959d8c69f2e716eff9742c91b49fe7.webp']",,,"4,800","{'longitude': 52.710599899291985, 'latitude': 36.707169014703126}",,,,,,,,,,,,,,
443057089,فروش زمین مسکونی 250 متر در کار کوه - شیپور,زمین و باغ,زمین و باغ,زمین و باغ,, 250 متر زمین در کارکو سلیمان اباد بافت زرد مسکونی دور دیوار نزدیک جاده اصلی برای اصلاعات بیشتر تماس بگیرید 09127026185,مازندران,تنکابن,کار کوه,,,,,"['https://cdn.sheypoor.com/imgs/2024/08/07/443057089/666x416_Sw/443057089_6037e4cd65a94a54caaa4e692108383a.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057089/666x416_Sw/443057089_d84b04411cdcb85228f7332c88eb8d46.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057089/666x416_Sw/443057089_10e0508fa01da56298d38dfa00061510.webp']",,,250,"{'longitude': 50.76715705895339, 'latitude': 36.808614122974}",,,,,,,,,,,,,,
