token,title,rent/sell,apartment/house,category,register_data,description,province,city,district,price,credit,rent,business-type,image,build_date,room,meterage,location,elevator,parking,storage,unitpf,tabaghe,sanad,jahat,vaziat,balkon,wc,jenskaff,cooler,heater,tamin_hot_water
442191165,140متری مدرن 2خوابه - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 1 نمای ساختمان: سنگی آشپزخانه: اپن، هود، گاز رومیزی، سینک تک، نورگیر سقفی کفپوش: سرامیک سایر امکانات: کمد دیواری  مختص اونایی که یه سالن وسیع میخوان  ,استان تهران,تهران,قیطریه,27000000000,,,,"['https://cdn.sheypoor.com/imgs/2024/07/11/442191165/666x416_Sw/442191165_5852f301a9ec66d5575c3486cd856ee1.webp', 'https://cdn.sheypoor.com/imgs/2024/07/11/442191165/666x416_Sw/442191165_a0afff2bb09a6d7e7467e99a91bf0f56.webp', 'https://cdn.sheypoor.com/imgs/2024/07/11/442191165/666x416_Sw/442191165_6a6ee97852d3586cbe911612bf112b6f.webp', 'https://cdn.sheypoor.com/imgs/2024/07/11/442191165/666x416_Sw/442191165_019f97a5e129ecf1261921e020db7bff.webp', 'https://cdn.sheypoor.com/imgs/2024/07/11/442191165/666x416_Sw/442191165_22bee70f9404678c5469f51ab187ccd3.webp', 'https://cdn.sheypoor.com/imgs/2024/07/11/442191165/666x416_Sw/442191165_c73bb8e73a5acd11fb36be73552d6157.webp', 'https://cdn.sheypoor.com/imgs/2024/07/11/442191165/666x416_Sw/442191165_814f3db5f76d6df481f2705c1d503927.webp', 'https://cdn.sheypoor.com/imgs/2024/07/11/442191165/666x416_Sw/442191165_85747a6dc7d03dfb7a0af41de014bac8.webp']",1403,2,140,"{'longitude': 51.443893, 'latitude': 35.791102}",دارد,دارد,دارد,,,,,,,,,,,
442497199,فروش آپارتمان 67 متر در شهرزیبا - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,نوع سند: شخصی تعداد طبقات: 5 تعداد واحد در طبقه: 4 وضعیت سکونت: تخلیه موقعیت جغرافیایی بنا: شمالی موقعیت جغرافیایی واحد: جنوبی تعداد پارکینگ: ۱ طبقه ملک: 3 نمای,استان تهران,تهران,شهرزیبا,6100000000,,,,"['https://cdn.sheypoor.com/imgs/2024/07/22/442497199/666x416_Sw/442497199_3e0267f288da8112e8a69f701f544599.webp', 'https://cdn.sheypoor.com/imgs/2024/07/22/442497199/666x416_Sw/442497199_8d7ab7e9b54cde79b6f7c5df56f67c63.webp', 'https://cdn.sheypoor.com/imgs/2024/07/22/442497199/666x416_Sw/442497199_27c4a35d43a59ede5a5533d0380ec253.webp', 'https://cdn.sheypoor.com/imgs/2024/07/22/442497199/666x416_Sw/442497199_78f1e500073f5b722dcdb90c1cd04bc4.webp']",1388,2,67,"{'longitude': 51.291776, 'latitude': 35.750152}",دارد,دارد,دارد,,,,,,,,,,,
442557097,فروش آپارتمان 41 متر در فاز 1 - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 1 نمای ساختمان: رومی آشپزخانه: هود، گاز رومیزی، سینک دوقلو، نورگیر سقفی، هواکش کفپوش: سرامیک سیستم گرمایشی و سرمایشی: پکیج، رادیاتور، کولر گازی ,استان تهران,اندیشه,فاز 1,1000000000,,,,"['https://cdn.sheypoor.com/imgs/2024/07/23/442557097/666x416_Sw/442557097_88eccc2db6cef306a6c50303de7f9b66.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557097/666x416_Sw/442557097_167da28b02b4befb8a8bbd18f195d2ca.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557097/666x416_Sw/442557097_faafe543f3a4b4454a68a2b095c4329c.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557097/666x416_Sw/442557097_cb97c53ee08d363bf667b4516fe2a00d.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557097/666x416_Sw/442557097_beea9b4c383eabbd7c9043e5a9931a13.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557097/666x416_Sw/442557097_2491cf6f2a29f7372bd5a9fec94d3712.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557097/666x416_Sw/442557097_b6b4d68536aa368e17db88ebea4eb13f.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557097/666x416_Sw/442557097_46b485835683e475cf0539916229fe00.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557097/666x416_Sw/442557097_d720e4e5e97fb1e17b8bffa8b1da827d.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557097/666x416_Sw/442557097_099ba45874a45bcd8485cdec068e9b7b.webp']",1397,1,41,"{'longitude': 51.01917296615895, 'latitude': 35.68274874430429}",دارد,دارد,دارد,,,,,,,,,,,
442557245,فروش آپارتمان 80 متر در فاز 1 - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 1  فروش آپارتمان  80 متری  یک سال ساخت  آسانسور  پارکینگ اختصاصی و مهمان  تاپ لوکیشن   6 واحدی  نورگیر عالی   دسترسی عالی  فول امکانات   جهت کسب ,استان تهران,اندیشه,فاز 1,4000000000,,,,"['https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_71140734c2182c1c2bd02602c2ca3fa8.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_95fd8a0bb4fa2d4aaba015cd786d1fcb.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_f2efb66f5825dd05174fd2d9f58cbc0d.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_291c0999c79bbe98ac1b6e105567b7bb.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_54c96f6ae0207b962fff282af1487fca.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_dfe9462878052968afd614f3e6399812.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_0fa885c53b09761376c5f753ef1ca4ea.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_6abba68e98886aafeb2e5cd001424cc2.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_eeee4b89b9f3fb1420367760a790e513.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_7dec920eee2b534d4a9903d7deb287b6.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_21a5800b0b88998ca4bd42729896826f.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_caa441a9c38cb08147f8e91d56a26098.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_85738b0d10afd6378222d503f89dedf3.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_a671e8bc1d3641d01488a8c609a4c503.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_e74cdcd72f72d2da2941726f1328a669.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_75f71755598104f576731c5c8bd37af6.webp', 'https://cdn.sheypoor.com/imgs/2024/07/23/442557245/666x416_Sw/442557245_c5b6da6e4871b88747f741e2b4690ec3.webp']",1400,2,80,"{'longitude': 51.01917296615895, 'latitude': 35.68274874430429}",دارد,دارد,دارد,,,,,,,,,,,
442779591,40مترشیک فول،رو به آفتاب+پکیج رادیاتور - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,مشخصه ملک: در به حیاط نوع سند: شخصی تعداد طبقات: 3 تعداد واحد در طبقه: 3 وضعیت سکونت: تخلیه متراژ زمین: 500 موقعیت جغرافیایی بنا: جنوبی موقعیت جغرافیایی واحد: ,استان تهران,اندیشه,,1280000000,,,,"['https://cdn.sheypoor.com/imgs/2024/07/30/442779591/666x416_Sw/442779591_96d9b4a55a886a9b6b2bdda20afa2841.webp', 'https://cdn.sheypoor.com/imgs/2024/07/30/442779591/666x416_Sw/442779591_3ed1de9cf1c1b83eab28d72a220d3498.webp', 'https://cdn.sheypoor.com/imgs/2024/07/30/442779591/666x416_Sw/442779591_e6fd8f9dcb4f5e260129262b486a175f.webp', 'https://cdn.sheypoor.com/imgs/2024/07/30/442779591/666x416_Sw/442779591_27fbcdb70bfb1ea2a9ad468133a708a7.webp', 'https://cdn.sheypoor.com/imgs/2024/07/30/442779591/666x416_Sw/442779591_cd51d22127899b5a3b2b70f4a6b13712.webp', 'https://cdn.sheypoor.com/imgs/2024/07/30/442779591/666x416_Sw/442779591_7b449520bc53100d88d6aa52921ae27e.webp', 'https://cdn.sheypoor.com/imgs/2024/07/30/442779591/666x416_Sw/442779591_0adc1ea80c2b8aa9610103995b818595.webp', 'https://cdn.sheypoor.com/imgs/2024/07/30/442779591/666x416_Sw/442779591_a22849e91f36ae90a0198a73b08a821b.webp', 'https://cdn.sheypoor.com/imgs/2024/07/30/442779591/666x416_Sw/442779591_d31070aae50de365bd671057595dc6d7.webp', 'https://cdn.sheypoor.com/imgs/2024/07/30/442779591/666x416_Sw/442779591_064cee533ddd9c609c2a3411675eb54d.webp']",1398,1,40,"{'longitude': 51.0227582, 'latitude': 35.7078279}",ندارد,دارد,دارد,,,,,,,,,,,
442848831,فروش خونه باغ نیمه کاره شهری با یه لوکیشن بینظیر - شیپور,sell,house,خرید و فروش ویلا,,نوع سند: شخصی متراژ زمین: 213 کد فایل: 3605  خونه باغ نیمه کاره شهری توی یه لوکیشن بینظیر:  فروش ویلای نیمه کاره با قیمت عالی  *213متر زمین همراه یه بنای 87متری,گیلان,لولمان,مرکز شهر,1650000000,,,,"['https://cdn.sheypoor.com/imgs/2024/08/01/442848831/666x416_Sw/442848831_04ef87f5c81ccc46248429bacc3b0992.webp', 'https://cdn.sheypoor.com/imgs/2024/08/01/442848831/666x416_Sw/442848831_dcff67d39b53c94fd8775b6e46ce4a94.webp', 'https://cdn.sheypoor.com/imgs/2024/08/01/442848831/666x416_Sw/442848831_7af52da24ddecee1830039820f15994e.webp', 'https://cdn.sheypoor.com/imgs/2024/08/01/442848831/666x416_Sw/442848831_8001d6c5b0aef122dcf11281f232c079.webp', 'https://cdn.sheypoor.com/imgs/2024/08/01/442848831/666x416_Sw/442848831_331d615033a53bcd89a0ea814e837c03.webp', 'https://cdn.sheypoor.com/imgs/2024/08/01/442848831/666x416_Sw/442848831_6400d9fc541312554440f6659c8d7bd5.webp']",1403,2,213,"{'longitude': 49.81595993041992, 'latitude': 37.25205713176635}",,دارد,دارد,,,,,,,,,,,
442888782,40متر*لاکچری*وام دار*سند تک برگ*فاز 1 اندیشه - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 1 نمای ساختمان: رومی آشپزخانه: هود، سینک دوقلو، گاز رومیزی کابینت: های گلاس کفپوش: سرامیک سایر امکانات: کاغذ دیواری، دیوار نقاشی، نورپردازی,استان تهران,اندیشه,فاز 1,1350000000,,,,"['https://cdn.sheypoor.com/imgs/2024/08/02/442888782/666x416_Sw/442888782_3c0c760f264a1150497a0c4a178b5745.webp', 'https://cdn.sheypoor.com/imgs/2024/08/02/442888782/666x416_Sw/442888782_359c259951de66ba004a86dc6f44180c.webp', 'https://cdn.sheypoor.com/imgs/2024/08/02/442888782/666x416_Sw/442888782_04805a44e28cd7b72316a4e6918b0690.webp', 'https://cdn.sheypoor.com/imgs/2024/08/02/442888782/666x416_Sw/442888782_872021142289337b956c9f71a87b7b63.webp', 'https://cdn.sheypoor.com/imgs/2024/08/02/442888782/666x416_Sw/442888782_68d3694bca6809de5f92ac1a9ca54f07.webp', 'https://cdn.sheypoor.com/imgs/2024/08/02/442888782/666x416_Sw/442888782_98d5a92c30dec1db103d33cdadc0ad00.webp', 'https://cdn.sheypoor.com/imgs/2024/08/02/442888782/666x416_Sw/442888782_9f21c2801e9d2ca3b94c386f83d38e2b.webp', 'https://cdn.sheypoor.com/imgs/2024/08/02/442888782/666x416_Sw/442888782_0e085ee44abf275d8ac1564c932bbf9c.webp', 'https://cdn.sheypoor.com/imgs/2024/08/02/442888782/666x416_Sw/442888782_e046be2c69742722efa489c2082b44b1.webp', 'https://cdn.sheypoor.com/imgs/2024/08/02/442888782/666x416_Sw/442888782_9f25caee6273160de293faefb758826f.webp', 'https://cdn.sheypoor.com/imgs/2024/08/02/442888782/666x416_Sw/442888782_ff2258ca4c0056fb9f975ffe47df0de4.webp']",1398,1,40,"{'longitude': 51.01917296615895, 'latitude': 35.68274874430429}",دارد,دارد,دارد,,,,,,,,,,,
442920867,47متر*خوش نقشه*وام دار*سند تک برگ*فاز1 اندیشه - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 1 آشپزخانه: گاز رومیزی، سینک دوقلو، هود کابینت: های گلاس                     *بِنام خالِــــق سَر پنـــــاه*                            *در املاک ,استان تهران,اندیشه,فاز 1,1350000000,,,,"['https://cdn.sheypoor.com/imgs/2024/08/03/442920867/666x416_Sw/442920867_be0b63cb2505d4553ec3fb46b47be3d1.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442920867/666x416_Sw/442920867_1a50dfaf379702641a19aa7133dbdf3a.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442920867/666x416_Sw/442920867_c64e6d9489429e31337d941f0dc0db5a.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442920867/666x416_Sw/442920867_4cd4259cd0ad49529ae919683bcfbd98.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442920867/666x416_Sw/442920867_4fc599f9ce6261855bd9b66d198ffe94.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442920867/666x416_Sw/442920867_ea55db7527271f875a988ddecaceae17.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442920867/666x416_Sw/442920867_90b3e2654252826660c3da07af33e47a.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442920867/666x416_Sw/442920867_55b5a336575078637598391f397348dd.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442920867/666x416_Sw/442920867_5e9552b7e58aa262e9be51a02968bb8b.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442920867/666x416_Sw/442920867_6b7168b221cb88c0ca16821b7a8509f3.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442920867/666x416_Sw/442920867_59410dea6f1333d873f30bf204d01a7d.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442920867/666x416_Sw/442920867_305e32d6e0c6b76e73963f803cbdab33.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442920867/666x416_Sw/442920867_a8878661f084b4f7ad7b639a2f11cdfb.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442920867/666x416_Sw/442920867_bb7c6370746a42100ba683cafefd9d9b.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442920867/666x416_Sw/442920867_7754f8c98b66504af02120710c29c384.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442920867/666x416_Sw/442920867_cccb01b84d800788974a71cbb29fe757.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442920867/666x416_Sw/442920867_ef7b9bbe54b7e75f134c172fd3c3f567.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442920867/666x416_Sw/442920867_f4e0bb6229265b5be859565b452a68ee.webp', 'https://cdn.sheypoor.com/imgs/2024/08/03/442920867/666x416_Sw/442920867_4a368853a81acb2eda6ceba9b212bc16.webp']",1400,1,47,"{'longitude': 51.01917296615895, 'latitude': 35.68274874430429}",دارد,دارد,دارد,,,,,,,,,,,
442949274,فروش آپارتمان 97 متر در کلاکسر - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,نوع سند: شخصی تعداد طبقات: 4 تعداد واحد در طبقه: 2 طبقه ملک: 2 نمای ساختمان: سنگی آشپزخانه: اپن کابینت: MDF کفپوش: پارکت سیستم گرمایشی و سرمایشی: شوفاژ، پکیج، ,مازندران,آمل,کلاکسر,2300000000,,,,"['https://cdn.sheypoor.com/imgs/2024/08/04/442949274/666x416_Sw/442949274_74aecf9d1bf8e49d2cdbf1e1677f07ad.webp', 'https://cdn.sheypoor.com/imgs/2024/08/04/442949274/666x416_Sw/442949274_a2665d3c04c53116ba41a833a0f0ae08.webp', 'https://cdn.sheypoor.com/imgs/2024/08/04/442949274/666x416_Sw/442949274_3f59836e3dcfe46bc40a5a7b2151d6be.webp', 'https://cdn.sheypoor.com/imgs/2024/08/04/442949274/666x416_Sw/442949274_a2351d81b0962d2889ac31eeea6c4284.webp', 'https://cdn.sheypoor.com/imgs/2024/08/04/442949274/666x416_Sw/442949274_3dc01a558f4daeb92ef1274a1424b24f.webp', 'https://cdn.sheypoor.com/imgs/2024/08/04/442949274/666x416_Sw/442949274_c137fdd912007045b02eb78cd455ab53.webp']",1395,2,97,"{'longitude': 52.342300415039, 'latitude': 36.499597897962}",دارد,دارد,دارد,,,,,,,,,,,
442988956,فروش آپارتمان 115 متر در دولت-کلاهدوز - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,نوع سند: شخصی تعداد طبقات: 5 تعداد واحد در طبقه: 2 وضعیت سکونت: تخلیه تعداد پارکینگ: ۱ طبقه ملک: 3 نمای ساختمان: سنگی آشپزخانه: اپن، هود، گاز رومیزی، سینک تک، ,استان تهران,تهران,دولت-کلاهدوز,16500000000,,,,"['https://cdn.sheypoor.com/imgs/2024/08/05/442988956/666x416_Sw/442988956_ea6dfdfbe9687a8de275bac30b44612d.webp', 'https://cdn.sheypoor.com/imgs/2024/08/05/442988956/666x416_Sw/442988956_90a9797e5c528aabc1f9c7147d29cb5b.webp', 'https://cdn.sheypoor.com/imgs/2024/08/05/442988956/666x416_Sw/442988956_9221009d4850cb37106b45f8513e8a96.webp', 'https://cdn.sheypoor.com/imgs/2024/08/05/442988956/666x416_Sw/442988956_cc5e7847174fbbd3977fa56042295f88.webp', 'https://cdn.sheypoor.com/imgs/2024/08/05/442988956/666x416_Sw/442988956_1b7cdfaa26cebe06d27ad6ff866a1266.webp', 'https://cdn.sheypoor.com/imgs/2024/08/05/442988956/666x416_Sw/442988956_7a17465e0f03d3f31ae8938af7be681a.webp', 'https://cdn.sheypoor.com/imgs/2024/08/05/442988956/666x416_Sw/442988956_d9506cecd66a9263d9e570c6d47a8b50.webp', 'https://cdn.sheypoor.com/imgs/2024/08/05/442988956/666x416_Sw/442988956_8130db5782c42699b7f6c4be07425748.webp', 'https://cdn.sheypoor.com/imgs/2024/08/05/442988956/666x416_Sw/442988956_c34f479195948855bc75b75c4947db45.webp', 'https://cdn.sheypoor.com/imgs/2024/08/05/442988956/666x416_Sw/442988956_bcb5d09453e485b042409eb086e499f7.webp']",1383,2,115,"{'longitude': 51.45878074660803, 'latitude': 35.78014854046859}",دارد,دارد,دارد,,,,,,,,,,,
443027492,اجاره آپارتمان 165 متر در شهبند - شیپور,rent,apartment,رهن و اجاره خانه و آپارتمان,,طبقه ملک: 2 آشپزخانه: اپن، هود، گاز رومیزی، سینک تک کابینت: MDF کفپوش: موزاییک سیستم گرمایشی و سرمایشی: پکیج، شوفاژ، رادیاتور امکانات امنیتی: درب ریموت کنترل ,مازندران,ساری,شهبند,,"200,000,000","9,000,000",,"['https://cdn.sheypoor.com/imgs/2024/08/06/443027492/666x416_Sw/443027492_79d1ab088a54fc4b0858336dd90e3075.webp', 'https://cdn.sheypoor.com/imgs/2024/08/06/443027492/666x416_Sw/443027492_70e4a6669618f0ebf087b59b140fc1e4.webp', 'https://cdn.sheypoor.com/imgs/2024/08/06/443027492/666x416_Sw/443027492_0c67cc75e9929975afd3c0a168a1df67.webp', 'https://cdn.sheypoor.com/imgs/2024/08/06/443027492/666x416_Sw/443027492_d200fff6bcf122d03bba652620ee5df8.webp', 'https://cdn.sheypoor.com/imgs/2024/08/06/443027492/666x416_Sw/443027492_35f65ed9a196b9559639ed6c2d9b61ff.webp', 'https://cdn.sheypoor.com/imgs/2024/08/06/443027492/666x416_Sw/443027492_164f526085bebd6b551015de8b685f14.webp', 'https://cdn.sheypoor.com/imgs/2024/08/06/443027492/666x416_Sw/443027492_cc19758bb0c9d2a98e6e7746820803f8.webp', 'https://cdn.sheypoor.com/imgs/2024/08/06/443027492/666x416_Sw/443027492_57567a093689d3c26198e722d13dda57.webp', 'https://cdn.sheypoor.com/imgs/2024/08/06/443027492/666x416_Sw/443027492_a3516de33485a29c8bb1adeb8e7f7b1c.webp']",1402,3,165,"{'longitude': 53.04578, 'latitude': 36.569634}",ندارد,دارد,دارد,,,,,,,,,,,
443057129,اپارتمان 65متری شهرک صبا  - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 2  شهرک صبا 65متری سندتک برگ  قیمت 1100,مازندران,آمل,بلوار منفرد,1100000000,,,,"['https://cdn.sheypoor.com/imgs/2024/08/07/443057129/666x416_Sw/443057129_6d2d8560062f6cbeb844ebbe2b9f8a4e.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057129/666x416_Sw/443057129_5ed04956938871b81154576bd533e9f8.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057129/666x416_Sw/443057129_1ee8e01f5df9c3a77b47d3f7ad98c11a.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057129/666x416_Sw/443057129_de20df0ceff085620977b4c41ac133aa.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057129/666x416_Sw/443057129_34191a96793b716b61423cd213de3543.webp']",1392,1,65,"{'longitude': 52.378349304199, 'latitude': 36.477412524243}",ندارد,دارد,دارد,,,,,,,,,,,
443057276,خانه ویلای بالای پارکینگ - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 1  طالب املی کوجه نیما وولایت اوایل بلوار ولایت   100متر زمین  90بنا بالای پارکینگ دوخواب باسازی شده کامل  سندار قیمت 3300 پارکینگ انباری دارد,مازندران,آمل,طالب آملی,3300000000,,,,"['https://cdn.sheypoor.com/imgs/2024/08/07/443057276/666x416_Sw/443057276_b9dc27cab129f84ca2a2938f6a4db6dc.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057276/666x416_Sw/443057276_4b8589b2f2631b1f73f1c20c37b7daed.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057276/666x416_Sw/443057276_713dbaf0bbedcbd0d73bd71c71babedc.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057276/666x416_Sw/443057276_0a1c5a5ee92898f2d5d2422e7ca2da75.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057276/666x416_Sw/443057276_3bfaa937d20550d87a1f18218145034b.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057276/666x416_Sw/443057276_a45082f22ba8d5fb5b93bd0ed6229e0b.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057276/666x416_Sw/443057276_425331c5081018a7f327a878c40842b2.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057276/666x416_Sw/443057276_86ef446776d5edcdb6af479e59b0b8ba.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057276/666x416_Sw/443057276_a6714ee5bc3fc400824b23ef11e60f28.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057276/666x416_Sw/443057276_d4687e0f4d383d37e545254414e2f607.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057276/666x416_Sw/443057276_3712c17d5347217d99915b2cd709ef26.webp']",1393,2,100,"{'longitude': 52.34384536743, 'latitude': 36.48010409015}",ندارد,دارد,دارد,,,,,,,,,,,
443057511,فروش آپارتمان 87متر دربای60 - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 3   آپارتمان کلاکسر  دریای 60 سه طبقه تک واحدی طبقه سوم بدون آسانسور پارکینگ و انبار و سند تک برگ 87متری قیمت کل 1/500,مازندران,آمل,کلاکسر,1500000000,,,,"['https://cdn.sheypoor.com/imgs/2024/08/07/443057511/666x416_Sw/443057511_debe711262246102404db65f8364aeaf.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057511/666x416_Sw/443057511_1fa2fb48d2476546d7362851bdff949b.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057511/666x416_Sw/443057511_2b790267e21916ef6067a28cca49cd09.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057511/666x416_Sw/443057511_56d3b922b3abd9b28598db841ff66383.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057511/666x416_Sw/443057511_ce1388637a05092fba07f9e225544e49.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057511/666x416_Sw/443057511_d6fb01904953f439040847028b218c4e.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443057511/666x416_Sw/443057511_cd6c64ca67c6392bfa633221514a041d.webp']",1393,2,87,"{'longitude': 52.342300415039, 'latitude': 36.499597897962}",ندارد,دارد,دارد,,,,,,,,,,,
443070736,فروش آپارتمان 77 متر در شهرزیبا - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,طبقه ملک: 5 نمای ساختمان: سنگی آشپزخانه: گاز رومیزی، هود، اپن، سینک دوقلو کابینت: های گلاس کفپوش: سنگ سیستم گرمایشی و سرمایشی: موتورخانه مرکزی، شوفاژ، کولر آبی ,استان تهران,تهران,شهرزیبا,6400000000,,,,"['https://cdn.sheypoor.com/imgs/2024/08/07/443070736/666x416_Sw/443070736_4f0fabb05efe3a41c301c4c4ea3daa12.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443070736/666x416_Sw/443070736_3ec8a33629470fad14b6821d7715df04.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443070736/666x416_Sw/443070736_748823aaff6ffa3ec740c70345138212.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443070736/666x416_Sw/443070736_7152e4ce7ab61014060543e15880e050.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443070736/666x416_Sw/443070736_5dad41b4ef0fff8096ec7236dfa5be68.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443070736/666x416_Sw/443070736_2da893cf064382bcd05245de623a605b.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443070736/666x416_Sw/443070736_a4a4a6ea799561d98032c02743df5f91.webp']",1385,2,77,"{'longitude': 51.291776, 'latitude': 35.750152}",دارد,دارد,دارد,,,,,,,,,,,
443077542,فروش آپارتمان 115 متر در حمزه کلا - شیپور,sell,apartment,خرید و فروش خانه و آپارتمان,,نوع سند: شخصی تعداد طبقات: 4 تعداد واحد در طبقه: 7 وضعیت سکونت: تخلیه متراژ زمین: 200 موقعیت جغرافیایی بنا: جنوبی، شمالی موقعیت جغرافیایی واحد: شمالی، جنوبی ,مازندران,بابل,حمزه کلا,3450000000,,,,"['https://cdn.sheypoor.com/imgs/2024/08/07/443077542/666x416_Sw/443077542_4ca09d3f985cf1156bcdeb350223d23f.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443077542/666x416_Sw/443077542_df285dbfc718116a1fdf0833da4abb52.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443077542/666x416_Sw/443077542_b3932ea05609b590d89aea29fef08ce4.webp', 'https://cdn.sheypoor.com/imgs/2024/08/07/443077542/666x416_Sw/443077542_0e89a8cb60522dec313a2d4396cd0fb6.webp']",1400,2,115,"{'longitude': 52.6754093170166, 'latitude': 36.5676324763905}",دارد,دارد,دارد,,,,,,,,,,,
